dates,AUSTRALIA,CANADA,DENMARK,JAPAN,NewZealand,SWEDEN,SWISS,UK,USA
1/12/2005,0.053088,-0.004337,-0.000419,-0.002091,0.040895,-0.005136,-0.007454,0.018656,0.031533
1/13/2005,0.05087,-0.006005,-0.000345,-0.008362,0.038316,-0.00545,-0.006108,0.019011,0.025298
1/14/2005,0.050262,-0.002088,-0.000396,-0.014677,0.037853,-0.004433,-0.005435,0.017361,0.017079
1/17/2005,0.040415,-0.015091,-0.000324,-0.027135,0.033255,-0.00317,-0.003125,0.02038,0.007932
1/18/2005,0.040495,-0.009223,-0.000404,-0.032769,0.033253,-0.00651,-0.00332,0.011926,-0.002813
1/19/2005,0.035362,-0.003792,-0.000512,-0.035255,0.030925,-0.007544,-0.003896,0.009381,-0.00213
1/20/2005,0.028604,-0.005305,-0.000337,-0.035349,0.019719,-0.006895,-0.002384,0.006302,-0.008401
1/21/2005,0.023725,-0.007084,-0.000121,-0.030896,0.013236,-0.006483,0.000563,0.010558,-0.00481
1/24/2005,0.012844,-0.028419,0.000086,-0.035792,0.004747,-0.003646,0.003004,0.006867,-0.011074
1/25/2005,0.010561,-0.024775,0.000263,-0.033534,0.001312,0.000017,0.003088,0.006063,-0.018613
1/26/2005,0.00696,-0.016896,0.000103,-0.033136,-0.002241,0.000317,0.002008,0.011047,-0.008711
1/27/2005,0.002828,-0.012723,0.000039,-0.032088,-0.000732,0.001802,0.001108,0.005662,-0.011245
1/28/2005,0.002608,-0.010284,0.000106,-0.0312,0.000399,0.003217,0.002441,0.005272,-0.013463
1/31/2005,0.006497,-0.006377,-0.000203,-0.021251,0.018192,0.002931,0.003658,0.008629,-0.005727
2/01/2005,0.008472,-0.012561,-0.000298,-0.019924,0.019541,0.005301,0.003885,0.007935,-0.008899
2/02/2005,0.009526,-0.008008,0.00003,-0.023363,0.021161,0.004345,0.003621,0.007518,-0.015707
2/03/2005,0.009989,-0.011664,0.000093,-0.021768,0.017681,0.005046,0.007133,0.004179,-0.021792
2/04/2005,0.004977,-0.008429,0.000085,-0.032308,0.011669,0.004456,0.006806,0.000102,-0.022718
2/07/2005,-0.014286,-0.00253,-0.000439,-0.037568,0.003104,0.003246,0.00349,-0.008941,-0.040049
2/08/2005,-0.014188,-0.010958,-0.00061,-0.034729,0.008947,0.001094,0.006245,-0.011193,-0.048559
2/09/2005,-0.015588,-0.013866,-0.000634,-0.035845,0.004519,-0.000093,0.004226,-0.012576,-0.050746
2/10/2005,-0.026125,-0.012909,-0.000602,-0.029105,0.001066,0.00274,0.003988,-0.011605,-0.042728
2/11/2005,-0.028761,-0.014185,-0.000453,-0.029484,-0.002631,0.003225,0.00281,-0.009782,-0.043969
2/14/2005,-0.025086,-0.007417,-0.000497,-0.027888,0.007555,-0.001848,0.004124,-0.011466,-0.034892
2/15/2005,-0.017138,-0.002075,-0.00067,-0.03135,0.010741,-0.004153,0.001312,-0.009999,-0.030938
2/16/2005,-0.006857,0.008054,-0.000611,-0.019274,0.020941,-0.004765,-0.002912,-0.00163,-0.022721
2/17/2005,-0.007944,0.004343,-0.000569,-0.012737,0.017467,-0.002961,-0.003171,-0.001789,-0.016565
2/18/2005,-0.008004,0.003566,-0.000532,-0.010211,0.013657,-0.00266,-0.004588,-0.003697,-0.016489
2/21/2005,-0.010573,0.020728,-0.000751,-0.000324,0.001905,-0.001405,-0.007476,-0.005806,0.004899
2/22/2005,-0.00551,0.032017,-0.000966,-0.002377,0.003953,-0.002398,-0.011756,0.002636,0.019853
2/23/2005,0.002836,0.040247,-0.000966,0.004001,0.010274,-0.001709,-0.011457,0.000735,0.017825
2/24/2005,0.003904,0.043536,-0.001089,0.007607,0.01257,-0.003223,-0.009293,0.000692,0.018658
2/25/2005,0.003619,0.035791,-0.001005,0.004593,0.014208,-0.003816,-0.008949,-0.004467,0.017613
2/28/2005,0.000113,0.03456,-0.000767,-0.007597,0.001462,-0.008286,-0.00891,0.00377,0.024244
3/01/2005,0.001416,0.041447,-0.001113,-0.01112,-0.0009,-0.011591,-0.009033,0.000872,0.014961
3/02/2005,0.001847,0.034238,-0.000888,-0.013053,-0.005538,-0.009096,-0.008271,0.002896,0.012353
3/03/2005,0.001549,0.039411,-0.000778,-0.010619,-0.008133,-0.013703,-0.005269,0.00474,0.013328
3/04/2005,-0.000417,0.035182,-0.000798,-0.007043,-0.008316,-0.013554,-0.005385,0.004522,0.022204
3/07/2005,-0.005895,0.033881,-0.000816,-0.00792,-0.003153,-0.013436,-0.000529,0.009146,0.026729
3/08/2005,-0.001383,0.030279,-0.000521,-0.005,0.004018,-0.012742,-0.003119,0.007651,0.034242
3/09/2005,0.013016,0.022706,-0.000396,-0.007067,0.014643,-0.012513,0.001671,0.016929,0.0397
3/10/2005,0.019037,0.023041,-0.000342,-0.001099,0.0141,-0.010363,-0.001531,0.019379,0.043381
3/11/2005,0.018268,0.026272,-0.000295,0.00041,0.015854,-0.011223,-0.001046,0.021452,0.04716
3/14/2005,0.026883,0.010645,-0.000534,0.010828,0.020505,-0.006807,-0.000619,0.028091,0.036653
3/15/2005,0.018656,0.008132,-0.000603,0.000366,0.017199,-0.009216,-0.003703,0.022842,0.039257
3/16/2005,0.01103,0.006797,-0.000789,0.003601,0.004491,-0.009181,-0.004947,0.021826,0.038475
3/17/2005,0.008385,0.001949,-0.000791,0.003754,0.003197,-0.007568,-0.004811,0.020507,0.034755
3/18/2005,0.00306,-0.001347,-0.000793,0.000194,-0.002167,-0.005729,-0.002031,0.01785,0.027859
3/21/2005,-0.005435,-0.014074,-0.000459,-0.010948,-0.001903,-0.005884,0.004943,0.022052,0.00946
3/22/2005,-0.008506,-0.022098,-0.000157,-0.015092,-0.004522,-0.006426,0.005618,0.016553,0.007857
3/23/2005,0.007154,-0.020955,-0.000046,-0.008228,0.013509,-0.005408,0.005663,0.018942,-0.00459
3/24/2005,0.007986,-0.022234,-0.000028,-0.00632,0.0184,-0.007029,0.005599,0.017346,-0.00816
3/25/2005,0.007986,-0.022234,-0.000028,-0.00632,0.0184,-0.007029,0.005599,0.017346,-0.00816
3/28/2005,0.005717,-0.025061,0.000317,0.001413,0.016955,-0.00407,0.006546,0.017195,-0.006252
3/29/2005,0.012852,-0.030607,0.000291,0.012467,0.026863,-0.003259,0.009049,0.020765,0.000433
3/30/2005,0.017269,-0.026602,0.000474,0.025684,0.038559,-0.007266,0.006647,0.0205,0.004729
3/31/2005,0.019039,-0.029497,0.000575,0.024119,0.037183,-0.004849,0.006802,0.019572,0.00734
4/01/2005,0.017275,-0.028347,0.000545,0.024745,0.037439,-0.003968,0.009171,0.017277,0.004575
4/04/2005,0.007733,-0.031939,0.000831,0.026297,0.030184,0.00047,0.007252,0.007837,-0.009438
4/05/2005,0.014617,-0.027222,0.000745,0.028036,0.034141,0.001077,0.001194,0.009143,-0.00719
4/06/2005,0.019417,-0.015648,0.001064,0.035156,0.035209,-0.001604,0.001324,0.010843,0.000988
4/07/2005,0.018088,-0.01481,0.000971,0.03697,0.032975,-0.001948,0.000865,0.014945,0.005125
4/08/2005,0.012889,-0.012008,0.000982,0.03466,0.029894,-0.000299,-0.000317,0.01179,0.000786
4/11/2005,0.015675,-0.00065,0.00088,0.029551,0.030585,-0.006601,0.001863,0.004989,0.011923
4/12/2005,0.009334,0.006156,0.001041,0.026289,0.018446,-0.007607,0.002341,0.003979,0.014138
4/13/2005,0.003264,0.000582,0.001223,0.019991,0.011402,-0.006658,0.002599,0.002227,0.020366
4/14/2005,0.003432,-0.003174,0.001319,0.021429,0.005799,-0.003963,0.005957,0.000924,0.013392
4/15/2005,0.01424,0.005054,0.001536,0.024403,0.021118,-0.003668,0.003651,0.004143,0.022912
4/18/2005,0.022401,0.017995,0.001093,0.030704,0.026238,0.00037,0.000402,-0.005794,0.029956
4/19/2005,0.020617,0.016057,0.000862,0.026096,0.024002,-0.000491,-0.001549,-0.007961,0.033208
4/20/2005,0.018552,0.022368,0.000375,0.027661,0.018013,0.000992,-0.005937,-0.006201,0.04147
4/21/2005,0.018658,0.023218,0.000173,0.033055,0.018473,0.001199,-0.005554,-0.000859,0.044646
4/22/2005,0.008502,0.018016,0.000212,0.018893,0.011263,-0.000723,-0.004405,-0.004432,0.042525
4/25/2005,0.011642,0.008811,0.000462,0.008411,0.013199,-0.004397,-0.002604,-0.010903,0.030796
4/26/2005,0.015478,0.018703,0.000576,0.01343,0.022246,-0.005574,-0.004425,-0.007417,0.035081
4/27/2005,0.016238,0.020245,0.000516,0.011422,0.024397,-0.005588,-0.005831,-0.009698,0.033727
4/28/2005,0.009509,0.020406,0.000488,0.008171,0.01387,-0.003878,-0.007059,-0.014878,0.029966
4/29/2005,0.00654,0.023366,0.000325,-0.002347,0.007262,0.000378,-0.008478,-0.015335,0.029502
5/02/2005,0.012494,0.055741,0.000665,0.014851,0.01251,0.006685,0.003786,0.006567,0.046734
5/03/2005,0.026288,0.054733,0.000547,0.016879,0.018139,0.00613,0.003908,0.010697,0.048806
5/04/2005,0.030986,0.056635,0.000576,0.021472,0.017231,0.003672,0.003214,0.010409,0.054896
5/05/2005,0.025451,0.051805,0.00067,0.021811,0.010788,0.00298,0.007414,0.007754,0.0537
5/06/2005,0.023692,0.044354,0.00036,0.017782,0.006233,0.003566,0.007265,0.006785,0.046415
5/09/2005,0.038971,0.033963,-0.00036,0.026479,0.025747,-0.000971,0.007346,0.018354,0.040472
5/10/2005,0.045637,0.038677,-0.000477,0.032848,0.031147,0.000392,0.007143,0.021864,0.055584
5/11/2005,0.041453,0.055565,-0.000062,0.027942,0.026678,-0.001529,0.004112,0.024746,0.056333
5/12/2005,0.043442,0.048218,-0.000144,0.02917,0.034751,-0.001559,0.004365,0.022364,0.04834
5/13/2005,0.044633,0.053227,-0.000188,0.028081,0.03667,-0.002322,0.004268,0.021662,0.043131
5/16/2005,0.05735,0.066406,-0.000146,0.019303,0.049623,-0.006014,0.002018,0.03529,0.042283
5/17/2005,0.066918,0.069355,0.000219,0.025191,0.056866,-0.006772,0,0.035845,0.045188
5/18/2005,0.061412,0.055164,0.000148,0.014084,0.045708,-0.001101,-0.002067,0.029065,0.03355
5/19/2005,0.061113,0.054939,0.000305,0.016757,0.043365,-0.000604,-0.001224,0.026803,0.032118
5/20/2005,0.058273,0.04918,0.000549,0.015971,0.042855,-0.00295,0.001831,0.027035,0.026242
5/23/2005,0.065098,0.053503,0.000285,0.023651,0.050636,-0.01355,0.002682,0.035023,0.037206
5/24/2005,0.060035,0.064278,0.000042,0.028447,0.038742,-0.020167,0.003216,0.040312,0.04396
5/25/2005,0.050992,0.067806,-0.00049,0.024677,0.032792,-0.021842,0.00179,0.038362,0.041864
5/26/2005,0.047607,0.062834,-0.000607,0.021971,0.030594,-0.020205,0.002728,0.037608,0.03612
5/27/2005,0.04791,0.060829,-0.000736,0.023355,0.028539,-0.020506,0.003472,0.038362,0.037874
5/30/2005,0.03669,0.05702,-0.000915,0.009285,0.018791,-0.028894,-0.001858,0.024724,0.033897
5/31/2005,0.028674,0.043753,-0.001229,-0.009991,0.00908,-0.033538,-0.010096,0.005507,0.020634
6/01/2005,0.02733,0.028579,-0.001798,-0.00849,0.001653,-0.036998,-0.012053,0.002085,0.02528
6/02/2005,0.023732,0.031669,-0.001815,-0.006477,0.003167,-0.036837,-0.011433,0.002838,0.026949
6/03/2005,0.019389,0.030168,-0.001915,-0.014102,0.001186,-0.037376,-0.011648,0.002351,0.026103
6/06/2005,0.00117,0.036232,-0.001862,-0.019009,-0.014229,-0.027137,-0.015097,-0.002878,0.030191
6/07/2005,-0.007761,0.041086,-0.001706,-0.023474,-0.027078,-0.030394,-0.012726,-0.021083,0.02727
6/08/2005,-0.000205,0.054018,-0.001465,-0.01754,-0.02558,-0.02762,-0.014089,-0.0226,0.033464
6/09/2005,-0.007552,0.052663,-0.001208,-0.020497,-0.029959,-0.025895,-0.014605,-0.022719,0.022373
6/10/2005,-0.007558,0.040506,-0.001482,-0.019173,-0.029506,-0.02267,-0.012609,-0.025581,0.016612
6/13/2005,-0.019644,0.037578,-0.002481,-0.029668,-0.048642,-0.009489,-0.014741,-0.028467,-0.003654
6/14/2005,-0.017533,0.03368,-0.002299,-0.032733,-0.047422,-0.013035,-0.01465,-0.028361,-0.003816
6/15/2005,-0.014757,0.024083,-0.002208,-0.022776,-0.042965,-0.012749,-0.014277,-0.028797,0.006489
6/16/2005,-0.023151,0.020728,-0.002366,-0.026925,-0.05053,-0.014233,-0.013445,-0.030988,0.004416
6/17/2005,-0.018371,0.029666,-0.002024,-0.015923,-0.041388,-0.021418,-0.010908,-0.02127,0.016431
6/20/2005,-0.016391,0.018684,-0.00217,-0.029722,-0.045665,-0.023477,-0.013047,-0.040813,0.011183
6/21/2005,-0.013498,0.014509,-0.002316,-0.020448,-0.039689,-0.023758,-0.014309,-0.041311,0.002267
6/22/2005,-0.010738,0.019102,-0.001828,-0.019346,-0.036421,-0.016731,-0.015363,-0.040462,0.002498
6/23/2005,-0.008966,0.010444,-0.001852,-0.025313,-0.029406,-0.009696,-0.016467,-0.045481,-0.004227
6/24/2005,0.000494,0.01301,-0.001658,-0.0182,-0.023844,-0.007586,-0.01585,-0.043765,-0.001198
6/27/2005,-0.004923,0.005238,-0.00174,-0.018561,-0.026302,-0.006223,-0.014266,-0.034578,0.01116
6/28/2005,-0.010255,-0.003903,-0.001482,-0.025827,-0.026037,-0.000862,-0.011288,-0.034669,0.000637
6/29/2005,-0.005786,-0.005603,-0.00143,-0.024344,-0.025352,0.001798,-0.010931,-0.028881,-0.005407
6/30/2005,-0.00324,-0.003876,-0.001022,-0.01662,-0.017358,0.002724,-0.007659,-0.019008,-0.002267
7/01/2005,-0.000169,-0.002434,-0.000683,-0.020494,-0.009939,0.006008,-0.007711,-0.018757,-0.013811
7/04/2005,-0.003301,-0.009771,-0.001214,-0.031464,-0.013152,0.008148,-0.005686,-0.020914,-0.032739
7/05/2005,0.00801,-0.008759,-0.00112,-0.03603,-0.011035,0.006992,-0.005108,-0.022169,-0.036991
7/06/2005,0.002784,-0.018959,-0.000971,-0.037842,-0.009916,0.004454,-0.006257,-0.022336,-0.032758
7/07/2005,0.007632,-0.020187,-0.000912,-0.034662,-0.003377,0.006904,-0.00962,-0.010815,-0.030741
7/08/2005,0.003101,-0.031977,-0.000901,-0.034798,-0.00496,0.010022,-0.006083,-0.009391,-0.032239
7/11/2005,0.000636,-0.022366,-0.000712,-0.015834,0.004889,0.013202,-0.002187,-0.000131,-0.024591
7/12/2005,0.005685,-0.015547,-0.000521,-0.012472,0.011966,0.013118,0.000051,0.002134,-0.018456
7/13/2005,0.00695,-0.016479,-0.000166,-0.00508,0.027238,0.007538,0.003655,0.0082,-0.026646
7/14/2005,0.000528,-0.013176,-0.000358,-0.004183,0.020647,0.008956,0.004021,0.005619,-0.025721
7/15/2005,0.000478,-0.011901,-0.000255,-0.008628,0.018686,0.009599,0.004181,0.004515,-0.030768
7/18/2005,-0.003789,-0.012246,0.000424,-0.002746,0.019862,0.007351,0.006264,0.015442,-0.019002
7/19/2005,-0.005732,-0.016221,0.000725,0.004731,0.02284,0.009917,0.008974,0.019342,-0.014079
7/20/2005,-0.011991,-0.004897,0.001067,0.013901,0.023182,0.008419,0.007484,0.026949,-0.009648
7/21/2005,-0.016454,-0.000596,0.001259,-0.004797,0.015678,0.009545,0.006702,0.026101,-0.000849
7/22/2005,-0.021902,-0.002605,0.000965,-0.002307,0.011125,0.00804,0.007938,0.026992,-0.001244
7/25/2005,-0.021933,0.003479,0.000338,-0.005412,0.009449,0.008421,0.005652,0.017444,-0.014236
7/26/2005,-0.017407,0.013068,0.000444,-0.003778,0.005675,0.010749,0.008511,0.014487,-0.020687
7/27/2005,-0.015998,0.011383,0.000449,-0.001705,0.00695,0.011807,0.010135,0.015179,-0.022802
7/28/2005,-0.01403,0.014667,0.000416,0.002952,0.009017,0.008283,0.008859,0.013299,-0.019125
7/29/2005,-0.013624,0.01143,0.000215,0.005126,0.010469,0.009978,0.008711,0.013675,-0.013923
8/01/2005,-0.017803,0.013845,0.000291,-0.00038,0.008315,0.006693,0.005592,0.010735,-0.006019
8/02/2005,-0.021711,-0.001503,0.000416,-0.011646,0.007996,0.004926,0.00706,0.013582,-0.019619
8/03/2005,-0.025856,0.00274,0.000745,-0.00764,0.0045,0.011436,0.009191,0.017341,-0.017324
8/04/2005,-0.023405,0.004831,0.000736,-0.001712,0.009168,0.005918,0.010007,0.022505,-0.01306
8/05/2005,-0.019432,0.008243,0.000792,0.002687,0.008734,0.006261,0.011977,0.022319,-0.015639
8/08/2005,0.000222,0.016917,0.000617,0.006788,0.015145,0.002257,0.009117,0.024451,-0.0053
8/09/2005,0.013359,0.022719,0.000806,0.006544,0.018846,0.00113,0.008263,0.027996,-0.004053
8/10/2005,0.012572,0.029405,0.000996,0.003239,0.01802,0.001026,0.006681,0.022315,-0.002433
8/11/2005,0.005308,0.024437,0.000941,0.002612,0.009975,-0.003024,0.005123,0.020576,0.002194
8/12/2005,0.006473,0.018248,0.001023,-0.002405,0.005932,-0.002619,0.003614,0.016229,0.001552
8/15/2005,0.014229,0.021075,0.000776,-0.002509,0.017007,-0.003844,0.002676,0.017239,0.006311
8/16/2005,0.01091,0.017525,0.000724,-0.003382,0.016223,-0.001542,0.001116,0.00806,0.010163
8/17/2005,0.015449,0.028549,0.000205,-0.010264,0.014023,-0.001626,-0.003653,0.006258,0.00842
8/18/2005,0.015499,0.027944,-0.000047,-0.012469,0.011058,-0.002268,-0.003498,0.004201,-0.00218
8/19/2005,0.018806,0.021619,-0.000248,-0.013857,0.013478,0.002817,-0.002923,0.002965,-0.004726
8/22/2005,0.025071,0.032932,-0.000408,-0.013755,0.009659,0.001984,-0.001373,0.007944,0.001855
8/23/2005,0.019922,0.031235,-0.000375,-0.010372,0.007005,-0.001124,-0.000869,0.001855,0.006091
8/24/2005,0.021265,0.03525,-0.000377,-0.003181,0.00342,-0.004852,-0.003553,0.00514,0.01646
8/25/2005,0.019628,0.031431,-0.000434,-0.003048,0.005103,-0.004393,-0.007294,0.005931,0.019333
8/26/2005,0.023642,0.039807,-0.000409,-0.002888,0.009358,-0.00582,-0.008259,0.006018,0.02283
8/29/2005,0.027797,0.033727,-0.000377,-0.005436,0.009361,-0.005657,-0.007757,0.00044,0.022781
8/30/2005,0.032698,0.033893,-0.000438,-0.001238,0.022395,-0.00058,-0.005606,0.00398,0.016268
8/31/2005,0.039341,0.043787,-0.00056,-0.001583,0.025406,0.001685,-0.005471,0.005385,0.021214
9/01/2005,0.038805,0.05547,-0.00068,0.002365,0.021799,-0.000193,-0.007835,0.002052,0.034732
9/02/2005,0.04274,0.063926,-0.000886,0.005556,0.027724,-0.004859,-0.009691,0.00192,0.0412
9/05/2005,0.033798,0.053544,-0.000847,0.001847,0.027927,-0.000882,-0.004755,0.002207,0.047217
9/06/2005,0.019056,0.031454,-0.000656,-0.007299,0.017927,-0.002164,-0.004345,-0.007983,0.029702
9/07/2005,0.015009,0.037247,-0.000716,-0.008386,0.01748,-0.003765,-0.006192,-0.015046,0.028415
9/08/2005,0.007412,0.031899,-0.000816,-0.007137,0.014972,-0.001061,-0.006179,-0.018917,0.025531
9/09/2005,0.005071,0.02583,-0.001004,-0.014477,0.012197,-0.001817,-0.005361,-0.017216,0.026841
9/12/2005,0.000978,0.034156,-0.000988,-0.021106,0.01333,-0.006129,-0.003159,-0.016444,0.022402
9/13/2005,0.003127,0.026335,-0.000912,-0.00987,0.014547,-0.008984,-0.002726,-0.0108,0.029901
9/14/2005,-0.003149,0.014372,-0.000854,-0.018919,0.002278,-0.012837,-0.004978,-0.012679,0.020556
9/15/2005,-0.003581,0.014654,-0.000895,-0.02296,0.001571,-0.012988,-0.002544,-0.007137,0.013429
9/16/2005,-0.003393,0.009164,-0.000741,-0.01465,0.003059,-0.011751,-0.000219,-0.007387,0.013364
9/19/2005,-0.006878,0.010587,-0.000604,-0.025994,0.012353,-0.013197,-0.001579,-0.008872,0.0149
9/20/2005,-0.002343,0.012451,-0.000334,-0.021494,0.018685,-0.015431,0.00227,-0.000961,0.017368
9/21/2005,-0.008862,0.003781,-0.000173,-0.024246,0.023602,-0.017354,0.003599,-0.001597,0.018847
9/22/2005,-0.00518,-0.003041,0.000023,-0.0277,0.023887,-0.017143,0.004424,0.004127,0.01216
9/23/2005,-0.004002,-0.00424,0.000051,-0.028386,0.029509,-0.014506,0.006059,0.005157,0.005842
9/26/2005,-0.003711,0.001663,0.000237,-0.035767,0.027824,-0.014134,0.004634,-0.000633,-0.002503
9/27/2005,-0.0037,-0.002546,0.000113,-0.030177,0.031786,-0.013813,0.005137,0.000646,-0.010179
9/28/2005,-0.011751,-0.003024,0.000118,-0.029271,0.026384,-0.015942,0.006665,0.003167,-0.006167
9/29/2005,-0.015588,-0.011306,0.000159,-0.031509,0.017066,-0.021071,0.00745,0.003503,-0.005901
9/30/2005,-0.017689,-0.016926,0.000125,-0.025507,0.016219,-0.023031,0.005063,0.002786,-0.002168
10/03/2005,-0.037183,-0.026584,-0.000176,-0.036923,-0.006539,-0.033377,0.005063,0.000647,-0.011411
10/04/2005,-0.031752,-0.010816,-0.000123,-0.032855,-0.006776,-0.032248,0.005166,0.004781,-0.004098
10/05/2005,-0.017935,0.016023,-0.000153,-0.027607,-0.000619,-0.030337,0.002653,0.007467,0.013361
10/06/2005,-0.004639,0.032858,-0.000332,-0.016449,0.010314,-0.028504,0.001237,0.01552,0.028399
10/07/2005,-0.004938,0.022843,-0.000166,-0.014742,0.011355,-0.026601,0.003085,0.021655,0.026925
10/10/2005,-0.003138,0.014493,0.000214,-0.002744,0.011004,-0.026378,0.003988,0.021673,0.027803
10/11/2005,-0.004917,0.012466,0.000513,-0.011887,0.016375,-0.030793,0.004967,0.02352,0.022567
10/12/2005,0.000407,0.011065,0.000823,-0.005659,0.016724,-0.022956,0.00476,0.022798,0.028782
10/13/2005,0.002007,0.013128,0.00087,-0.008744,0.019494,-0.016312,0.006622,0.016559,0.020831
10/14/2005,0.005977,0.028173,0.000831,-0.004104,0.022394,-0.012162,0.006958,0.017932,0.032336
10/17/2005,0.004769,0.020201,0.000953,-0.00968,0.015656,-0.016563,0.003136,0.011231,0.032678
10/18/2005,0.003336,0.014577,0.001133,-0.00905,0.010424,-0.016584,0.004006,0.003632,0.018729
10/19/2005,0.00146,0.01128,0.000633,-0.010611,0.008573,-0.016434,0.002499,-0.001876,0.025079
10/20/2005,-0.004186,0.00925,0.000562,-0.011527,0.004575,-0.014212,0.000039,-0.007377,0.024821
10/21/2005,0.003696,0.020814,0.000422,-0.006648,0.00646,-0.011163,-0.00244,-0.006875,0.027691
10/24/2005,0.003244,0.032213,-0.000076,-0.014744,0.008181,0.003433,-0.005873,-0.009343,0.017569
10/25/2005,0.009205,0.03208,-0.00024,-0.011521,0.019204,-0.000782,-0.004662,-0.006868,0.027826
10/26/2005,0.006737,0.030788,0.000055,-0.005764,0.02307,0.003267,-0.000776,-0.003384,0.03071
10/27/2005,0.007938,0.036258,0.00021,-0.005282,0.023783,0.003916,-0.00097,-0.002167,0.0362
10/28/2005,0.013378,0.039322,0.000298,-0.00518,0.022954,0.00596,-0.002841,-0.002079,0.032494
10/31/2005,0.009211,0.025959,0.001282,-0.013485,0.024455,0.001019,-0.0034,-0.005032,0.017439
11/01/2005,0.021498,0.033046,0.001299,-0.010364,0.036564,0.009687,-0.00097,0.007534,0.025149
11/02/2005,0.040882,0.046809,0.001581,-0.003217,0.061263,0.020759,-0.00212,0.007914,0.033051
11/03/2005,0.035915,0.040631,0.001614,-0.005718,0.057664,0.018307,-0.00188,0.002202,0.02799
11/04/2005,0.032264,0.022734,0.001573,-0.012196,0.053856,0.016056,-0.001368,0.000961,0.011902
11/07/2005,0.029372,0.033602,0.002037,-0.021397,0.04852,0.020467,0.001019,0.002701,0.007716
11/08/2005,0.018134,0.022656,0.001907,-0.034566,0.028171,0.010071,0.001105,0.002601,-0.003991
11/09/2005,0.018738,0.017684,0.001643,-0.03682,0.025961,0.017006,-0.000149,0.002282,-0.006903
11/10/2005,0.023261,0.018565,0.001364,-0.030897,0.022085,0.020309,-0.002327,-0.00049,-0.00578
11/11/2005,0.017908,0.017762,0.001104,-0.034483,0.019082,0.013184,-0.002327,-0.000104,-0.009279
11/14/2005,0.013585,0.011408,0.000907,-0.014411,0.012572,0.013409,-0.001494,-0.005545,-0.026098
11/15/2005,0.00444,0.009532,0.000754,-0.003252,-0.003755,0.01629,-0.000233,-0.003962,-0.021573
11/16/2005,-0.008171,0.002367,0.000409,-0.000453,-0.013108,0.016336,-0.002081,0.005814,-0.027324
11/17/2005,-0.008327,0.003264,0.000178,-0.000599,-0.011871,0.015637,-0.002211,0.008013,-0.021912
11/18/2005,-0.006394,0.005036,0.000632,0.003115,-0.011172,0.015342,-0.002314,0.010193,-0.02365
11/21/2005,-0.006506,0.003179,0.000328,0.002171,-0.015816,0.014493,-0.005737,0.007246,-0.004684
11/22/2005,-0.013109,-0.004199,0.000363,0.007161,-0.027996,0.007885,-0.007149,0.003754,-0.010906
11/23/2005,-0.017079,-0.00193,-0.000129,0.011428,-0.03256,0.005473,-0.005994,0.001633,-0.004873
11/24/2005,-0.019987,-0.002487,-0.000019,0.012445,-0.036754,0.00437,-0.00615,-0.000234,-0.005297
11/25/2005,-0.018698,-0.01,-0.000221,0.014889,-0.041549,0.001252,-0.008024,-0.000321,-0.009975
11/28/2005,-0.015445,-0.005465,-0.000689,0.003463,-0.029656,0.004956,-0.00938,-0.00459,-0.008724
11/29/2005,-0.013183,-0.002518,-0.000558,0.005867,-0.028465,0.009084,-0.007533,0,-0.005172
11/30/2005,-0.006695,0.000559,-0.000783,0.010908,-0.027554,0.013789,-0.004326,-0.006556,0.001169
12/01/2005,-0.014451,-0.004831,-0.000732,0.011269,-0.036299,0.010643,-0.005845,-0.01292,-0.005389
12/02/2005,-0.022992,-0.012091,-0.000907,0.011665,-0.046154,0.00338,-0.008112,-0.01472,-0.007138
12/05/2005,-0.03111,-0.02008,-0.001431,0.009329,-0.066894,0.009327,-0.004875,-0.01248,-0.025767
12/06/2005,-0.032679,-0.03091,-0.001404,0.014847,-0.068609,0.005536,-0.005572,-0.014551,-0.02474
12/07/2005,-0.028528,-0.041106,-0.001249,0.014994,-0.056574,0.008815,-0.003176,-0.011706,-0.033886
12/08/2005,-0.021642,-0.032753,-0.001257,0.021005,-0.040888,0.013147,-0.0038,-0.012725,-0.025127
12/09/2005,-0.024369,-0.032031,-0.001218,0.022306,-0.044106,0.011404,-0.002734,-0.015431,-0.024452
12/12/2005,-0.010348,-0.018442,-0.001346,0.03466,-0.0281,0.010055,-0.004626,-0.016655,-0.010235
12/13/2005,-0.009687,-0.018673,-0.001582,0.0395,-0.023191,0.012452,-0.003223,-0.011288,-0.007169
12/14/2005,-0.007133,-0.012128,-0.00123,0.017063,-0.014825,0.012183,-0.006761,-0.003936,-0.002064
12/15/2005,-0.002045,-0.013261,-0.001182,0.006299,-0.001685,0.015024,-0.006072,-0.004687,-0.008925
12/16/2005,0.009289,-0.00949,-0.000854,0.004189,0.005492,0.014737,-0.001822,-0.005115,-0.004158
12/19/2005,0.001168,-0.017179,-0.000741,-0.004175,-0.009602,0.00938,0.000284,-0.006665,-0.007033
12/20/2005,-0.001036,-0.015447,-0.000633,-0.005102,-0.023724,0.006897,-0.000754,-0.015524,-0.017208
12/21/2005,-0.001237,-0.005439,-0.000529,-0.007638,-0.019054,0.011968,-0.000122,-0.008166,-0.021851
12/22/2005,0.005173,-0.004387,-0.000562,-0.009943,-0.007249,0.015647,0.001564,-0.002086,-0.017416
12/23/2005,0.009878,-0.005468,-0.000173,-0.012292,-0.004708,0.015093,0.00213,0.000685,-0.017054
