ARG,AUS,AUT,BEL,BRA,CAN,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,GRE,HKG,HUN,IDN,IND,IRL,ISR,ITA,JPN,KOR,MAR,MEX,MYS,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,RUS,SGP,SWE,SWZ,TAW,THA,TUR,USA,ZAF
0.116821,0.033497,0.056344,0.059237,0.017872,0.015824,0.095792,0.000423,0.004207,0.021827,-0.007343,0.036967,0.167042,-0.003857,-0.041259,0.004265,0.032754,-0.025362,0.050456,0.054124,0.167625,0.054341,0.022253,-0.008545,0.037612,0.054315,-0.066434,0.031567,0.017268,-0.018952,-0.013445,-0.00928,0.050676,-0.107383,0.059254,0.090969,-0.106981,0.086302,0.063621,0.02838,0.033014,0.042225,0.005758,0.084815,0.14742,-0.012989,0.008875
0.051088,0.080767,0.053445,0.046738,0.096162,0.064208,0.104146,0.140162,0.065902,0.038686,0.112488,0.061658,0.102303,0.062017,0.101162,0.066124,0.064531,0.045206,0.040766,0.045323,0.027675,0.099125,0.028935,0.046765,0.047748,0.044686,0.108023,-0.017204,0.024911,0.119561,0.057721,0.1194,0.020236,-0.070173,0.12573,0.065979,0.041638,0.024916,-0.069374,0.057242,0.082089,0.021963,0.066365,0.05874,0.135746,0.054016,0.094076
0.010352,-0.009636,0.070644,0.034611,0.046804,0.028052,-0.034316,0.009828,0.070229,-0.015014,0.051813,-0.00469,0.011985,0.047016,0.05384,0.050342,0.02551,0.059772,-0.008176,-0.029596,-0.010686,0.023964,0.015245,0.050845,0.076797,-0.031467,-0.001745,0.053021,0.036415,-0.042504,0.034501,0.043358,0.06667,0.059011,0.147304,-0.07593,-0.049061,0.084488,0.05894,-0.007772,0.03413,0.051964,-0.060297,0.019189,-0.068263,0.007975,0.071609
0.180397,0.080305,0.076403,0.08679,0.158679,0.05137,0.072107,0.144985,0.102516,0.113444,0.107863,0.064856,0.063457,0.119793,-0.020987,0.086451,0.071763,0.120349,0.018275,0.082872,0.111243,0.14893,0.09676,-0.009404,0.04563,0.066656,0.027592,0.057217,0.030911,0.00509,0.087869,0.07156,0.058808,0.062253,0.062258,0.106556,0.120329,0.073363,0.06627,0.043692,0.078575,0.076289,0.023952,0.269727,0.274101,0.049016,0.014761
0.061592,-0.0015,0.084147,0.043906,-0.045728,0.00953,-0.020841,-0.006474,0.182477,-0.007178,0.008971,0.044573,0.168854,0.005801,0.121609,0.007435,-0.003456,0.053397,0.092964,0.052333,0.096931,-0.02535,0.037184,0.073715,0.020204,0.017906,0.089123,0.002061,0.081655,0.040753,-0.004222,0.007724,0.034488,0.049791,-0.125147,0.04185,0.01222,0.02247,0.061179,0.048714,0.037092,0.025788,0.083954,-0.088592,-0.033171,0.016868,-0.009127
0.028991,0.041906,0.024508,0.041826,0.036125,0.020496,0.078389,0.060396,0.066793,0.151343,-0.008334,0.056482,-0.038438,0.037507,0.061481,0.025125,0.041635,0.006263,0.031613,0.0573,0.001393,-0.01282,-0.008505,0.039867,0.010904,-0.003143,0.031906,0.067666,0.054011,0.076595,0.015627,0.097806,0.013709,-0.009016,0.014853,-0.037789,0.040584,0.085542,0.083271,0.011016,0.050866,0.003192,0.038721,0.01583,0.090397,0.010402,0.056474
0.012188,0.010173,0.043893,-0.055619,-0.009445,-0.006259,-0.084211,-0.088063,0.092166,0.038197,-0.048543,-0.052687,0.051952,-0.043246,-0.059122,-0.036254,-0.031904,-0.033434,-0.065987,0.105066,-0.043763,0.02315,0.019647,-0.012348,-0.034839,0.121748,0.033033,0.005094,0.043741,0.013985,-0.052752,-0.011246,0.012427,0.022129,0.168367,-0.041096,0.028112,-0.019762,0.113292,-0.00467,-0.02113,-0.025243,-0.025949,-0.071348,0.061277,-0.017318,0.029872
-0.132635,-0.061983,0.004834,0.002607,-0.16534,-0.087941,-0.039482,-0.148386,0.099704,-0.032759,-0.003654,-0.017207,0.07852,-0.012681,-0.251394,-0.012569,-0.009019,0.049694,-0.05328,-0.02335,0.073122,-0.016806,0.007269,0.007399,0.013199,-0.055951,-0.0657,0.012609,-0.075585,-0.073945,-0.015933,-0.041075,-0.05655,0.013294,-0.205984,0.097332,-0.042038,-0.030098,-0.174758,-0.020549,-0.014749,0.005657,-0.069495,-0.016146,-0.193489,-0.016618,-0.147687
-0.081532,0.004307,-0.003696,0.00628,-0.018384,0.024756,-0.016874,0.060341,-0.139719,-0.010456,2.81E-05,0.004368,-0.087206,-0.000838,-0.010707,0.01694,0.018599,-0.013815,-0.007511,0.036211,-0.115351,-0.176941,0.008391,0.004008,-0.008564,-0.036205,-0.068882,0.001578,0.001864,-0.04638,0.015205,0.04268,-0.017566,-0.022203,0.047836,-0.028033,0.009116,-0.024875,-0.056779,-0.026872,0.012996,0.007419,-0.027814,-0.010866,-0.112154,0.011622,0.070679
0.015005,-0.004781,0.05467,0.022973,0.047087,0.040097,0.033607,-0.008708,-0.006528,-0.003694,0.026716,0.056556,0.014158,0.011644,0.040688,0.013775,-0.002371,-0.023793,-0.001234,0.007106,-0.01292,0.001532,0.046942,0.056542,0.0248,0.052149,-0.024862,-0.016055,0.015378,0.009034,0.018385,0.036422,0.051486,-0.044769,-0.008453,0.044853,0.049951,0.026275,-0.006103,0.013613,0.030453,0.000258,-0.033042,0.005875,0.079385,0.017246,0.009586
0.038472,0.001018,0.01602,-0.01294,0.079119,-0.000119,0.02737,0.003492,0.029023,-0.01981,-0.050378,-0.019109,0.095503,-0.029602,-0.132594,-0.03153,-0.010796,-0.030706,0.013262,0.012413,0.063767,0.064828,-0.030235,-0.119571,-0.024711,-0.061133,-0.086943,0.001244,-0.017259,0.013529,-0.051557,-0.020094,0.040944,-0.001185,-0.002624,-0.004943,-0.020007,-0.047451,-0.085138,0.026351,-0.045132,-0.034714,-0.092289,-0.024156,0.094549,-0.035893,0.009867
0.020341,0.012905,-0.001528,0.045788,0.059348,-0.00116,0.070618,0.004103,0.055535,0.044641,-0.018937,0.017445,0.09901,5.85E-05,0.009196,-0.001693,-0.001412,0.01386,0.066664,0.048112,-0.020646,-0.002408,0.030811,-0.054013,-0.009838,0.00708,0.090415,0.019023,0.012567,-0.008991,-0.009067,0.022901,-0.001793,-0.014858,0.037779,-0.021705,0.020436,0.008215,0.090194,0.012788,0.016373,-0.012042,0.06351,-0.015315,0.01431,0.00335,0.033114
0.177443,0.059612,0.046486,0.072509,0.090443,0.07174,0.03507,0.062336,0.151546,0.104148,0.051449,0.060397,0.193899,0.038688,0.105528,0.033336,0.029997,0.041193,0.011665,0.064487,0.117296,0.077682,0.046068,-0.012588,0.055376,-0.026572,0.035486,0.0017,0.054657,0.028541,0.021202,0.109294,0.060171,-0.025309,0.062706,0.118744,0.087601,0.060087,0.072995,0.048154,0.075207,0.024487,0.000854,0.034818,0.074162,0.009447,0.077007
0.010377,0.058068,0.054996,0.057235,0.00669,0.060163,0.020664,-0.024813,0.045141,0.060956,0.039821,-0.008992,0.089378,0.08037,0.085519,0.04076,0.023333,0.099609,-0.004889,0.087771,0.059207,0.036076,0.033393,0.019885,0.056314,0.024879,0.019707,-0.164889,0.052702,0.00965,0.041024,0.024063,-0.009543,-0.050205,0.02968,0.039944,0.06321,0.029979,0.04168,0.007004,0.013926,0.018584,-0.002693,-0.007673,0.063756,0.013919,0.038727
0.03482,0.076137,0.124574,0.062665,0.09838,0.038619,0.064247,0.095758,0.210199,0.170935,0.084533,0.073606,0.006474,0.074016,0.083262,0.055861,0.058866,0.104283,0.08414,0.122123,0.1549,0.114963,0.077573,0.083951,0.073019,0.046953,0.101601,0.094993,0.071024,0.059656,0.064175,0.127177,0.097395,0.079261,-0.000847,0.004808,0.084714,0.051643,-0.063818,0.028324,0.118423,0.070947,0.061904,0.095825,0.013398,0.038475,0.130639
0.034639,0.040366,0.07704,0.046216,0.087857,0.016573,0.051115,-0.017964,0.027517,0.072353,0.052443,0.037276,0.110804,0.064854,-0.015157,0.039769,0.030989,0.078719,0.021452,0.059109,-0.005521,0.068445,0.061937,0.081769,0.075457,0.049643,0.027096,0.13726,0.076677,-0.010781,0.045272,0.007284,0.035625,0.085664,-0.020337,0.002105,0.12726,0.035622,-0.036066,0.028716,0.018257,0.044634,0.065653,0.04048,0.173011,0.032864,0.042066
-0.000822,0.00727,-0.023651,-0.020534,-0.027099,-0.041167,-0.052117,-0.022016,-0.02066,0.045072,-0.041968,-0.027423,0.350765,-0.029698,-0.032656,-0.016848,-0.007677,-0.000118,-0.042416,0.013168,0.055558,-0.017754,-0.024776,-0.012669,-0.023398,-0.023517,0.060639,-0.032191,0.001436,0.015255,-0.004379,-0.031155,-0.018494,0.098666,0.002007,0.120538,-0.066257,0.008635,0.029638,0.017129,-0.049087,-0.031421,-0.030974,0.041806,0.085508,-0.026034,-0.060534
0.219569,0.047007,0.086771,0.052759,0.160385,0.061025,0.06925,0.071463,0.121312,0.124071,0.03978,0.074479,0.099767,0.033667,0.071791,0.04827,0.043326,0.106141,0.032702,0.212766,0.007843,0.026956,-0.023722,0.026135,0.03117,0.02018,0.090815,-0.015998,0.075116,-0.00889,0.06234,0.110464,0.065653,0.196381,0.081232,0.036441,0.17577,-0.002771,0.106523,0.006977,0.061877,0.055005,0.057647,0.077327,0.079596,0.018544,0.079902
-0.094857,-0.045011,-0.048497,-0.011753,-0.092141,0.01244,0.012515,-0.053143,-0.135821,-0.063968,-0.02298,-0.002543,-0.009183,-0.03477,-0.03931,-0.013386,-0.034017,-0.118986,-0.037947,-0.119213,-0.011419,-0.03371,-0.080878,-0.005823,-0.002718,-0.026513,-0.058648,-0.031255,-0.103472,-0.047738,-0.038767,-0.035129,-0.087587,-0.064141,-0.04747,-0.074313,-0.110978,-0.034877,-0.088301,-0.005903,-0.03481,-0.029711,-0.061118,-0.117942,-0.163006,-0.017578,-0.102116
-0.061921,-0.016523,-0.045929,-0.03478,-0.053694,-0.056756,-0.017541,-0.004589,0.057769,-0.043582,-0.059222,-0.035446,0.088932,-0.034347,-0.008722,-0.046529,-0.012427,-0.013329,0.037545,-0.065779,-0.047467,-0.054758,-0.028857,0.001487,-0.050799,-0.026114,-0.0499,0.012613,-0.023271,0.002718,-0.061643,-0.055625,0.012734,-0.052492,-0.026531,-0.035613,-0.124679,-0.035979,0.009049,-0.002335,-0.044215,-0.010169,-0.013512,-0.040971,-0.107154,-0.019435,-0.022781
0.123865,-0.003164,0.030288,-0.036754,0.065968,0.020296,0.00926,-0.002763,-0.040459,-0.017979,0.01356,0.02741,0.041692,-0.000917,0.041417,0.009117,-0.012741,-0.003669,-0.009501,-0.034607,0.066871,0.082296,0.023034,0.053093,-0.022421,-0.009322,0.047734,0.001644,0.074891,-0.025775,0.001062,0.017705,-0.040088,-0.018924,-0.017279,0.027103,0.022077,-0.057427,0.002646,-0.000175,0.026351,-0.002226,0.039783,-0.01286,0.080946,0.030402,-0.039866
0.028171,0.049871,0.062298,0.001796,0.037292,0.057163,0.056847,0.040246,0.142654,0.048529,0.008743,0.016863,0.130959,0.016653,0.010332,0.006847,0.012727,0.014242,0.03387,0.096647,0.015639,0.077951,0.028929,-0.083009,-0.002297,-0.001326,0.002891,-0.016131,0.054801,0.030113,0.045403,0.079825,0.046688,0.082402,0.026389,-0.030127,0.069441,-0.026437,0.032158,0.018986,-0.010027,-0.006901,0.022647,-0.002909,0.070947,0.000951,0.047688
0.143832,0.023307,0.03789,0.042152,0.032575,0.052871,0.0804,0.070027,0.143268,0.056455,0.06737,0.030603,0.004416,0.039236,-0.000904,0.055282,0.012323,0.065679,0.05566,0.119627,0.060676,0.052608,0.031564,0.058364,0.041405,0.009882,0.115983,0.051021,0.088673,0.070196,0.020229,0.062686,0.021891,-0.052913,0.067427,0.009273,0.061429,0.012153,0.103478,0.07367,0.054641,0.052569,0.000204,0.015978,0.106085,0.035746,0.082113
0.115102,0.002522,0.063925,0.007983,0.10384,0.056101,0.001206,0.002726,0.071837,0.1284,0.00315,0.048517,-0.012649,-0.001641,0.003834,0.002762,0.02286,0.000644,-0.012106,0.061157,-0.171571,0.001295,-0.01607,0.013466,0.005494,0.067159,-0.032799,0.045142,-0.013482,-0.03536,-0.012063,0.067545,-0.006363,0.086153,0.027435,-0.028787,0.048303,0.035111,0.133037,-0.053204,0.006443,0.008285,-0.071723,0.042111,0.029502,-0.01139,0.04849
0.142289,0.065779,0.013591,0.013116,0.17246,0.056926,0.075258,0.050362,0.015948,0.089557,0.02231,0.007185,0.123267,0.059655,0.055193,0.024905,0.016051,0.017733,0.026202,0.016978,0.027611,0.09153,-0.001623,0.044315,0.018878,0.094054,0.114653,0.012151,0.121945,0.020067,0.012399,0.013378,0.019973,0.043773,0.161324,0.010584,0.117212,0.008575,0.15607,0.009318,0.042371,0.032779,0.006056,0.037522,0.079189,0.007362,0.101295
-0.152841,-0.064502,-0.041107,-0.02536,-0.065367,-0.075402,-0.074171,-0.103848,0.040798,-0.077443,-0.031375,-0.022329,-0.004238,-0.038205,-0.042114,-0.043929,-0.031614,-0.029929,-0.069382,-0.126288,-0.029104,-0.108218,-0.048599,0.03002,-0.073172,-0.012214,-0.0613,0.023997,-0.023452,-0.022526,-0.021792,-0.079349,-0.034842,0.012933,-0.103082,0.034728,-0.108353,-0.037087,-0.081078,-0.040327,-0.05776,0.014692,-0.071724,-0.072336,-0.05575,-0.017614,-0.102378
-0.002693,0.031067,0.034447,0.023168,0.083561,0.050998,0.030696,0.067783,0.175908,0.021933,0.034562,0.021836,-0.003756,-0.010648,0.014392,0.014756,-7.42E-05,0.024409,0.024056,-0.010928,0.058529,0.094074,0.030425,0.05747,0.020395,0.041711,0.111724,0.034608,0.079589,-0.017825,0.049319,-0.002172,-0.005092,0.072081,0.078812,0.101006,0.054554,0.017233,0.078656,0.040194,0.01559,0.034222,0.085826,-0.00919,0.178494,0.037099,0.078924
0.008337,0.02054,0.036956,0.042967,-0.012561,0.041781,-0.022831,0.031559,0.132065,0.049858,0.040303,0.063478,0.124138,0.016383,0.058054,0.033675,0.027752,0.056496,0.008136,-0.01857,0.085152,0.090613,0.062055,0.040498,0.044663,0.081935,0.091795,-0.002254,0.04033,0.004409,0.048831,0.034167,-0.009607,0.043919,0.000592,0.010988,0.052002,0.066813,0.045782,0.037853,0.066497,0.021406,0.069203,0.088795,0.031708,-0.000765,0.104583
0.218125,0.068776,0.108631,0.068103,0.217183,0.083646,0.035216,0.131631,0.114875,0.113157,0.079275,0.023989,0.235358,0.059127,0.047467,0.077904,0.057494,0.102942,0.052978,0.088978,0.116395,0.072589,0.063059,-0.005093,0.050799,0.049165,0.07707,0.214552,0.079864,0.028875,0.048249,0.100172,-0.02027,0.082469,0.158188,0.046389,0.071945,0.040167,0.171406,0.054478,0.05469,0.058699,0.030195,0.122066,0.133805,0.025938,0.147109
-0.047504,-0.020978,-0.016107,0.01246,0.018136,-0.019407,0.041479,0.031037,0.039008,-0.013933,0.005025,0.003616,-0.103349,0.035487,0.034114,-0.011035,-0.010005,0.053278,0.001613,0.026482,0.009541,0.024495,0.030159,-0.026152,0.008961,-0.008731,-0.032765,0.062,-0.014728,0.033872,0.019878,0.006659,-0.039949,0.142254,-0.037693,0.000192,0.002358,0.065649,0.068466,0.026417,-0.004089,-0.013356,-0.005555,-0.033883,0.061275,-0.001186,-0.057962
0.073374,0.000826,0.033081,0.019015,-0.051458,0.013643,-0.008716,0.031428,0.003927,0.004525,0.043091,0.051829,-0.051171,0.019416,0.078608,0.057261,0.020811,-0.017686,0.009834,-0.042204,0.101539,0.094657,0.040589,-0.007031,0.023911,0.020074,-0.005361,0.054523,0.001638,0.013097,0.040315,0.102798,-0.005211,-0.029621,-0.029169,0.053323,-0.013532,0.08688,0.009351,0.023158,0.08106,0.019935,0.001228,-0.030418,-0.134627,0.01138,0.071056
0.180716,0.08753,0.044386,0.050318,0.083957,0.047047,0.015,0.046521,-0.024036,0.002928,0.044039,0.058161,-0.019704,0.042474,0.058415,0.033401,0.055904,0.034722,0.051573,0.106521,0.13084,0.034161,0.02995,0.036496,0.033277,0.028406,0.065657,0.128363,0.049787,0.04089,0.02902,0.080308,0.062018,-0.037199,0.149106,0.000454,0.145932,0.022352,0.109601,0.057486,0.028382,0.054028,0.095545,0.078437,0.0471,0.011885,0.03224
-0.199798,-0.059206,-0.070999,-0.043525,-0.17805,-0.028363,-0.076202,-0.062656,-0.214949,-0.094147,-0.055573,-0.045161,-0.188967,-0.030514,-0.060872,-0.03282,-0.023449,-0.079059,-0.068362,-0.133664,-0.153358,-0.155191,-0.018369,-0.06975,-0.014289,-0.06443,-0.079876,-0.138771,-0.121884,-0.029478,-0.048682,-0.06875,-0.083105,-0.175268,-0.124299,-0.000251,-0.136779,-0.05309,-0.113247,-0.092054,-0.071022,-0.033822,-0.069419,-0.09629,-0.33963,-0.032197,-0.165374
0.061869,0.001907,-0.005473,-0.01773,0.059369,-0.017971,-0.016492,0.018555,-0.145221,0.048185,-0.011754,-0.010782,-0.111087,0.012604,-0.028149,0.006135,0.007215,-0.004558,0.001917,-0.078028,-0.009157,0.016798,-0.018869,-0.099022,-0.006073,-0.011514,-0.017006,0.017586,0.023514,-0.030783,-0.001235,-0.039266,-0.067109,0.018117,0.092519,-0.070741,-0.003126,0.010426,0.023876,0.023817,0.003251,-0.001738,-0.024462,-0.041495,-0.074908,-0.000144,-0.03603
-0.008411,0.011988,0.00152,0.027081,0.009315,0.001872,0.002992,0.026025,0.131873,0.044376,-0.003647,-0.00388,0.150411,0.020914,-0.009926,0.005646,0.021903,0.010618,0.017042,0.079017,0.049436,-0.001454,-0.005785,0.014807,0.004553,-0.005581,-0.002767,-0.029878,0.064098,0.025235,0.024232,0.029217,0.003351,0.045617,0.060627,0.136767,0.138587,0.013688,0.029095,0.001538,-0.016382,0.030356,-0.058582,0.034113,0.077375,0.002318,-0.002315
-0.044536,0.023103,0.009904,0.042427,-0.006679,0.037786,0.033974,0.021432,0.068029,0.012412,0.035675,0.062679,0.089193,0.031169,0.046771,0.0324,0.017057,0.032538,0.032731,-0.046959,0.057256,0.088549,0.077287,0.039205,0.040516,0.014773,0.02448,0.122049,0.034448,0.021845,0.039508,-0.020324,0.033955,-0.041554,0.006562,-0.015697,-0.081723,0.029742,0.042561,0.021841,0.037387,0.026413,0.020386,0.010276,0.059588,0.021466,-0.003958
-0.016618,-0.018383,0.020642,0.033119,-0.019818,-0.032173,0.040017,0.028227,-0.025117,-0.024714,0.014951,0.023971,0.039783,0.052006,-0.024877,0.008584,-0.006395,0.006266,0.004805,-0.007146,0.050605,0.074957,0.008341,0.007702,-0.001457,-0.020714,0.03035,-0.004496,0.046975,0.001844,0.030717,-0.073495,0.024315,0.046786,0.029201,0.111428,-0.027463,0.025788,-0.069374,0.030148,0.045507,0.01398,0.040024,0.004702,-0.047305,0.023953,-0.070092
0.089382,0.078187,0.052864,0.028371,0.080198,0.045999,0.068653,0.066049,0.08089,0.08145,0.048877,0.042954,0.019134,0.06991,0.0374,0.026517,0.047989,0.062587,0.017067,0.091646,0.032784,0.063893,0.040247,0.027953,0.035905,0.017216,-0.004225,0.010338,0.06571,0.035738,0.003889,0.08221,0.073496,0.059224,0.048266,0.064201,0.087723,0.025043,0.024681,0.078892,0.061685,0.026385,0.008385,0.075225,0.139976,0.032608,0.101795
0.147537,0.035206,0.04614,0.019634,0.050983,0.026637,0.058759,0.103566,-0.031525,0.069192,0.044936,0.063245,0.00886,0.041497,0.032658,0.036701,0.019779,0.056011,0.052733,0.082317,0.092338,0.055285,0.038409,0.022634,0.051102,0.006859,0.05437,0.018383,0.043373,0.102812,0.024895,0.088128,0.035406,-0.055422,0.047032,0.026535,0.099526,0.048588,0.104457,0.06674,0.039588,0.03146,0.099517,0.046497,-0.072271,0.017212,0.073876
0.053102,0.030783,0.07369,0.047896,0.07707,-0.00872,0.039625,0.135512,0.105878,0.016195,0.040499,0.043004,0.069875,0.016326,0.028552,0.034479,0.024409,0.016918,0.059301,0.10394,0.050138,0.02971,0.078623,-0.015519,0.020153,0.024096,-0.003727,0.031756,0.056807,0.042025,0.037833,0.059872,0.078578,-0.072088,0.019223,0.088162,0.01922,0.045457,0.029016,0.057533,0.079923,0.017684,0.013743,-0.103807,0.052913,0.010612,0.068807
-0.014807,0.002248,0.004911,0.002089,0.006967,-0.003946,0.040377,-0.043316,-0.047505,-0.007498,0.012116,0.026958,-0.034124,0.015377,0.037369,-0.003119,-0.001877,0.060004,0.015853,-0.072996,-0.048763,0.02502,-0.049512,0.052504,-0.000615,0.008375,-0.053319,0.105039,0.024608,0.097737,0.002653,0.040777,-0.000663,0.147188,0.086598,0.094165,0.037147,0.014701,-0.053754,0.037811,0.01244,0.018536,-0.027811,0.000184,0.070871,0.016941,0.001434
-0.018307,0.029093,-0.01793,-0.005747,-0.028885,0.005952,-0.014218,-0.017727,-0.053399,-0.019885,0.009047,0.001799,0.070359,-0.006844,0.008101,0.000285,-0.004389,-0.037589,-0.026235,-0.01001,-0.035501,-0.090581,0.034855,0.009406,-0.01085,0.039267,0.041793,0.032964,-0.040168,0.004686,0.001283,-0.023071,-0.024778,-0.016268,0.087651,-0.061676,-0.061722,0.025957,-0.017811,0.005612,-0.031099,-0.019757,0.017494,0.06323,0.002925,-0.020744,0.003651
0.010322,0.049314,0.068575,0.041982,0.075109,0.025379,0.038813,0.037625,0.039122,0.085888,0.042859,0.039975,-0.003705,0.029423,0.041069,0.030319,0.025183,0.032323,0.012539,0.05068,0.063287,0.028421,-0.001433,0.030199,0.020325,-0.018506,0.024122,0.082747,0.072218,0.060928,0.067475,0.049248,0.023783,0.004321,0.035718,0.045832,0.110381,0.004035,0.041001,0.053928,0.05545,0.021948,-0.022277,-0.038349,0.058079,0.009545,0.053636
0.026648,0.057903,0.043664,0.04034,0.055201,0.057952,0.105562,0.034325,0.039373,0.082134,0.083119,0.066426,0.032432,0.010394,0.080282,0.077075,0.041045,0.037008,0.018811,0.103936,0.078912,0.113885,0.02821,0.064928,0.068033,-0.019997,0.058253,0.070205,0.016848,0.061368,0.076914,0.051815,0.059169,0.093719,0.136253,0.029525,0.060781,0.071309,-0.017035,0.035977,0.092301,0.061605,-0.002263,0.043791,0.049578,0.041045,0.075693
0.07164,0.012077,0.009973,-0.010141,0.109378,0.080422,0.011862,0.065092,0.076626,0.008173,0.030329,0.020579,0.051978,0.049883,0.051704,0.008415,0.013263,0.04059,0.011366,0.017146,0.043493,0.066801,0.044697,0.032718,-0.028204,0.015978,0.078741,-0.03783,0.103503,0.031327,-0.007995,0.011412,0.023153,0.043862,0.056734,0.100802,-0.006838,0.058904,-0.074988,0.041306,-0.015649,-0.014136,0.038393,0.059563,0.067722,0.032245,-0.033629
-0.042153,0.022719,-0.01477,-0.005805,0.041196,-0.003467,0.054433,0.107368,0.040138,0.014804,0.01843,-0.025571,-0.001881,-0.024977,0.000963,-0.00918,0.010156,-0.037041,0.013187,0.109027,0.012498,0.004832,-0.043953,-0.009084,-0.024887,-0.003003,0.029521,-0.033943,-0.007373,-0.017084,-0.002523,0.054683,0.031321,0.06045,0.081163,0.055183,0.043107,0.009823,0.083554,0.009797,-0.014315,-0.025477,0.089095,0.046994,0.006946,-0.018088,-0.019851
-0.009222,-0.013759,-0.052638,-0.041081,0.040887,-0.003297,-0.024924,0.097559,0.071043,0.010448,-0.037301,0.03697,0.05306,0.012556,0.007284,-0.036704,-0.025786,0.023368,0.067331,0.000321,0.082993,0.059392,-0.083238,0.020252,-0.02909,-0.00207,0.103789,0.030524,-0.044219,0.01378,-0.003794,-0.007419,-0.009119,-0.02911,0.126793,-0.017426,0.00057,0.004955,0.045132,0.009363,0.003196,-0.016645,0.018638,0.133821,0.140084,-0.03246,-0.004949
-0.032778,-0.024298,-0.041185,-0.037417,-0.040128,-0.001398,-0.007376,0.070075,-0.117682,0.016185,0.001655,-0.004859,-0.068351,-0.022308,0.056944,-0.01885,-0.015237,0.001479,0.003415,-0.096533,-0.061485,-0.033146,-0.023546,-0.015629,-0.004393,-0.029975,-0.045479,0.045892,-0.012497,-0.090112,-0.030437,-0.047058,-0.139239,-0.124963,-0.084439,-0.074375,-0.054492,-0.056917,-0.038185,-0.049208,-0.046709,-0.005431,-0.036435,-0.06862,-0.074578,0.012988,-0.006905
0.071491,0.135536,0.004243,0.0241,0.182086,0.091697,0.005101,0.17657,0.036463,0.087498,0.071698,0.053589,0.122737,0.051384,0.109969,0.050247,0.033919,0.079911,0.137904,0.087749,0.114499,0.154863,-0.028535,0.070053,0.036759,0.017892,0.071893,0.049417,0.008693,0.076248,0.077419,0.127636,0.121579,0.083203,0.149644,0.079275,0.058588,-0.011664,0.078843,0.111007,0.067098,0.036832,0.057676,0.048404,0.152933,0.035751,0.060929
0.036873,0.072284,0.071088,0.043869,0.143191,0.088519,0.095901,0.153265,0.046667,0.119924,0.045491,0.03982,0.090527,0.107879,0.032704,0.037467,0.056338,0.060333,0.103083,-0.017701,0.151533,0.156603,0.021994,0.040133,0.032843,-0.004075,0.068542,0.013426,0.036373,0.076051,0.018573,0.038646,-0.015622,0.067362,0.119949,0.080265,0.117003,0.10384,0.097415,0.043067,-0.024594,0.019032,0.052762,0.101332,0.106578,0.015689,0.127408
-0.104909,-0.082165,-0.067702,-0.087578,-0.050251,-0.119205,-0.099225,-0.146038,0.025404,-0.004203,-0.012501,-0.0398,0.028279,-0.001502,-0.020812,-0.018149,-0.05847,-0.031039,-0.040795,-0.057494,-0.002203,-0.020514,-0.091809,-0.029841,-0.018887,-0.018667,-0.100153,0.004237,-0.058436,-0.025893,-0.039617,-0.060993,-0.026413,-0.040269,-0.158204,-0.047546,-0.080048,0.0017,0.017808,-0.081895,-0.084278,0.001314,-0.119011,-0.068665,-0.078859,-0.04544,-0.078544
-0.049867,-0.037723,-0.000789,-0.018726,0.026846,0.024884,-0.017343,-0.045614,-0.037262,0.023097,0.016652,0.001038,0.095955,-0.033411,-0.033937,-0.014388,-0.028025,0.027078,0.001835,0.0116,0.011559,0.07226,-0.054496,0.040606,-0.014708,-0.040942,-0.015702,0.002088,-0.010807,0.058414,0.001545,0.014511,-0.003775,-0.008053,-0.017297,0.038371,-0.019832,-0.035685,0.044074,-0.002371,-0.027535,-0.039818,-0.013414,0.021459,0.028609,-0.007412,-0.041581
-0.081065,-0.097039,-0.143748,-0.105382,-0.08919,-0.067242,-0.020029,-0.242844,-0.074493,-0.114414,-0.151052,-0.121847,-0.028706,-0.131781,-0.079693,-0.128773,-0.094005,-0.151376,-0.123834,-0.130344,-0.019862,-0.154882,-0.013486,-0.044198,-0.10222,-0.046827,-0.153535,0.125835,-0.013154,-0.010858,-0.125956,-0.236549,-0.076098,-0.010708,-0.045924,-0.081833,-0.149985,-0.116214,-0.175871,-0.134716,-0.124553,-0.057785,-0.11104,-0.069681,-0.268903,-0.063828,-0.142014
0.091377,0.023797,0.033258,0.023695,0.112379,0.058629,0.035242,0.10232,0.007816,0.101844,0.013077,0.085236,0.094843,0.017162,0.030784,0.016419,0.000203,-0.045357,-0.022732,-0.000863,0.081756,-0.024663,-0.019876,0.051846,-0.002072,0.006594,0.046299,0.089533,0.00555,-0.005222,0.023219,0.132819,-0.025419,0.107063,0.143751,-0.045553,0.034756,-0.022628,0.072153,0.038956,0.067451,0.020026,0.13832,0.125629,0.009909,-0.033834,0.056645
